publish_date,headline_text
20030407,gas explosion injured airlifted to brisbane
20030407,goulburn council awaits development sign off
20030407,government recommends australia soccer chiefs be
20030407,govt promises to keep police station open
20030407,hall of fame pleased with community support
20030407,happy birthday astro boy
20030407,hat trick for fashion designer
20030407,historic cottages to be offered to private buyers
20030407,hodge stars with bat and ball in aus a win
20030407,hogg and gillespie press for first test selection
20030407,hopes for wars end starts market surge
20030407,horse trials plea for govt funding
20030407,howard reneging on troops brown
20030407,inters title hopes fade
20030407,iraqis greet marines with calls for saddams death
20030407,iraq says hitting us forces with artillery
20030407,irb announces world cup referees
20030407,irc attempts to avoid dpp staff walkout
20030407,irrigators urged to speak up over rural water
20030407,job ads up but outlook subdued
20030407,kato fighting for life after horror crash
20030407,key ministries around palace still in iraqi hands
20030407,kings welcomed by fans in sydney
20030407,latrobe hunter power industries biggest polluters
20030407,lenton loses 50m free victory but should keep
20030407,liberal staffers fined for taking labor election
20030407,live fish exports affected by sars
20030407,loar wins thailand open by five strokes
20030407,magistrate avoids potential virus marries couple
20030407,man in hospital after head on crash
20030407,market up with hopes of quick end to war
20030407,mayor hopeful king is shipping service to resume
20030407,mim board tells shareholders to take deal
20030407,mim overseas sale concerns qld premier
20030407,ministers small business bus trip heads for tweed
20030407,missile slams into baghdad neighbourhood eyewitness
20030407,myskina beats molik to win sarasota open crown
20030407,natwa
20030407,new office to offer clubs administration support
20030407,nine pitcairn islanders charged with sex offences
20030407,nitschke criticises suicide internet laws
20030407,north burleigh wins junior lifesaving hat trick
20030407,nsw opposition claims bridge danger cover up
20030407,nt cabinet heads to borroloola
20030407,ogrady third as van petegem claims tour of flanders
20030407,oil blast victims to be airlifted to hospital
20030407,oilwell blast victims rushed to hospital
20030407,olonga on course for lashings
20030407,opera house architect wins pritzker prize
20030407,opposition fighters airlifted into southern iraq
20030407,pair charged with robbery with violence
20030407,palestinian witnesses refuse to recognise israeli
20030407,pentagon declines to call assault battle for
20030407,phelps leads us to duel in the pool win
20030407,pm unveils hospital upgrade
20030407,police charge 14 year old over car chase
20030407,police out to catch drink drivers after hit run
20030407,police probe truck theft
20030407,police stage traffic blitz
20030407,police yet to name traffic victim
20030407,protesters greet minister at vic college of arts
20030407,psv eight points clear despite draw with willem ii
20030407,qld govt airs cancer fund trial concerns
20030407,qld govt to focus on public drunkenness
20030407,quarter of tasmanian homes under insured study
20030407,queenslands dale retires from first class game
20030407,raids reported on mosul al jazeera
20030407,rail union seeks bridge safety guarantee
20030407,ravensthorpe adopts postal voting for council poll
20030407,record botched birth payout reduced
20030407,relay raises thousands for cancer council
20030407,renmark irrigation trust wont join cit
20030407,richardson out with fractured cheek
20030407,robson rules out premiership title
20030407,rural financial counsellors welcome interim
20030407,russia demands action over convoy attack
20030407,sa govt urged to help provide regional air services
20030407,sangakkara fashions sri lankan revenge over kenya
20030407,sars death toll continues to rise
20030407,sarwan gayle out of first australia test clash
20030407,sas to stay in iraq for clean up
20030407,school evacuated after gas leak
20030407,schwab survives heart scare
20030407,seles capriati out of charleston tournament
20030407,shire gets funds to fight rabbit plague
20030407,shires to get more mens health services
20030407,soccer australia board under pressure to quit
20030407,south west shire prepared for expected population
20030407,states should do more for homeless vanstone
20030407,sth korea says talks off blames nth korea
20030407,struggle for public road almost complete
20030407,study highlights greenhouse gas contributors
20030407,study to help reduce racism against indigenous
20030407,super 12 race tightens up as leaders slip
20030407,surat explosion toll revised down
20030407,survey considers community services importance
20030407,survey shows up different attitudes on fire compo
20030407,swede sorenstam captures first lpga win of season
20030407,tammin used as case study for road funds
20030407,teen seeks council compo over accident
20030407,ten injured in qld oilwell blast
20030407,thorpe not frightened of racing americans says
20030407,three men stabbed in overnight brawl
20030407,three men treated after qld gas blast
20030407,three more possible sars cases monitored
20030407,three suspected sars cases sent home
20030407,tidy town honour for wyalkatchem
20030407,tight security for crowe wedding
20030407,tourism campaign looking good
20030407,tourism head wants us market targeted
20030407,toyne rejects calls to stand down
20030407,turnbull to become sydneys first female lord mayor
20030407,two marines killed in battle of bridges by baghdad
20030407,two quarantined in fremantle after showing sars
20030407,two us soldiers two journalists killed in rocket
20030407,un agencies warn of baghdad health disaster
20030407,underage cigarette plan entrapment retailers
20030407,union questions safety of 120 year old bridge
20030407,uni prepared for tender plans
20030407,un team uncovers horrors of congo violence
20030407,us aiming to take several baghdad targets uk
20030407,us bombers target saddam result unknown
20030407,us confident of finding banned weapons
20030407,us forces attacking central baghdad
20030407,us forces deep inside baghdad palace witness
20030407,us forces deliberately attacked convoy russian
20030407,us journalist embedded with troops dies near
20030407,us marines cross two key bridges near baghdad
20030407,us marines in iraq discard chemical suits
20030407,us marines inside saddams palace as fighting
20030407,us may be in iraq for long haul iraqi opposition
